sim_ID	Ls	Le	Len_a	Len_u	Len_b	Len_m	Len_c	Lambda	P_delay_au	P_delay_ub	P_delay_bm	P_delay_mc	P_s2p_u	P_p2s_u	P_s2p_m	P_p2s_m	P_smove	P_pmove_u	P_pmove_m	P_sdeath	P_edeath	TTime	SRNA_started	SRNA_passed_au	PRNA_started_u	PRNA_dropped_u	PRNA_finished_u	SRNA_passed_bm	PRNA_started_m	PRNA_dropped_m	PRNA_finished_m	SRNA_dropped	SRNA_end	SRNA_kicked_u	SRNA_kicked_m
20221018-182239-098776	10	10	50	30	50	500	50	0.037	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	15932	15929	15929	0	15928	0	0	0	0	0	0	0	0
20221018-181655-510505	10	10	50	30	50	500	50	0.0372	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	15828	15825	15825	0	15824	0	0	0	0	0	0	0	0
20221018-181709-036897	10	10	50	30	50	500	50	0.0374	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16063	16060	16060	0	16058	0	0	0	0	0	0	0	0
20221018-181722-218005	10	10	50	30	50	500	50	0.0376	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	15922	15918	15918	0	15918	0	0	0	0	0	0	0	0
20221018-181735-897705	10	10	50	30	50	500	50	0.0378	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16030	16027	16027	0	16025	0	0	0	0	0	0	0	0
20221018-181749-591925	10	10	50	30	50	500	50	0.038	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16014	16012	16012	0	16009	0	0	0	0	0	0	0	0
20221018-181804-312676	10	10	50	30	50	500	50	0.0382	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16024	16022	16022	0	16019	0	0	0	0	0	0	0	0
20221018-181816-676420	10	10	50	30	50	500	50	0.0384	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16092	16089	16089	0	16087	0	0	0	0	0	0	0	0
20221018-181828-598742	10	10	50	30	50	500	50	0.0386	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16090	16087	16087	0	16085	0	0	0	0	0	0	0	0
20221018-181840-954630	10	10	50	30	50	500	50	0.0388	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16119	16116	16116	0	16113	0	0	0	0	0	0	0	0
20221018-181853-906462	10	10	50	30	50	500	50	0.039	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16145	16142	16142	0	16140	0	0	0	0	0	0	0	0
20221018-181905-258323	10	10	50	30	50	500	50	0.0392	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16220	16218	16218	0	16216	0	0	0	0	0	0	0	0
20221018-181918-630961	10	10	50	30	50	500	50	0.0394	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16184	16182	16182	0	16180	0	0	0	0	0	0	0	0
20221018-181930-179660	10	10	50	30	50	500	50	0.0396	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16207	16204	16204	0	16203	0	0	0	0	0	0	0	0
20221018-181942-148305	10	10	50	30	50	500	50	0.0398	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16260	16257	16257	0	16256	0	0	0	0	0	0	0	0
20221018-181953-862939	10	10	50	30	50	500	50	0.04	1.1	1.1	1.1	1.1	1.0	0	0.2	0	0.3	0.3	0.5	0	0	1000000	16196	16192	16192	0	16190	0	0	0	0	0	0	0	0
20221018-182005-074862	10	10	50	30	50	500	50	0.0	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0
20221018-182015-015069	10	10	50	30	50	500	50	0.0002	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	207	206	206	0	206	0	0	0	0	0	0	0	0
20221018-182027-544630	10	10	50	30	50	500	50	0.0004	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	390	390	390	0	390	0	0	0	0	0	0	0	0
20221018-182038-473057	10	10	50	30	50	500	50	0.0006	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	586	586	586	0	586	0	0	0	0	0	0	0	0
20221018-182049-859302	10	10	50	30	50	500	50	0.0008	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	756	756	756	0	756	0	0	0	0	0	0	0	0
20221018-182101-049094	10	10	50	30	50	500	50	0.001	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	929	929	929	0	929	0	0	0	0	0	0	0	0
20221018-182112-570501	10	10	50	30	50	500	50	0.0012	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	1174	1174	1174	0	1174	0	0	0	0	0	0	0	0
20221018-182123-625260	10	10	50	30	50	500	50	0.0014	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	1336	1336	1336	0	1336	0	0	0	0	0	0	0	0
20221018-182133-879670	10	10	50	30	50	500	50	0.0016	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	1535	1535	1535	0	1535	0	0	0	0	0	0	0	0
20221018-182143-437478	10	10	50	30	50	500	50	0.0018	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	1678	1677	1677	0	1676	0	0	0	0	0	0	0	0
20221018-182152-931710	10	10	50	30	50	500	50	0.002	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	1807	1807	1807	0	1807	0	0	0	0	0	0	0	0
20221018-182202-393285	10	10	50	30	50	500	50	0.0022	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	2115	2114	2114	0	2114	0	0	0	0	0	0	0	0
20221018-182211-842098	10	10	50	30	50	500	50	0.0024	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	2248	2248	2248	0	2248	0	0	0	0	0	0	0	0
20221018-182221-226518	10	10	50	30	50	500	50	0.0026	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	2398	2398	2398	0	2398	0	0	0	0	0	0	0	0
20221018-182230-590453	10	10	50	30	50	500	50	0.0028	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	2581	2581	2581	0	2581	0	0	0	0	0	0	0	0
20221018-182239-873588	10	10	50	30	50	500	50	0.003	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	2727	2726	2726	0	2726	0	0	0	0	0	0	0	0
20221018-181656-470354	10	10	50	30	50	500	50	0.0032	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	2916	2916	2916	0	2916	0	0	0	0	0	0	0	0
20221018-181709-691842	10	10	50	30	50	500	50	0.0034	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	3007	3007	3007	0	3007	0	0	0	0	0	0	0	0
20221018-181720-481949	10	10	50	30	50	500	50	0.0036	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	3211	3210	3210	0	3210	0	0	0	0	0	0	0	0
20221018-181732-421575	10	10	50	30	50	500	50	0.0038	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	3355	3353	3353	0	3353	0	0	0	0	0	0	0	0
20221018-181743-308979	10	10	50	30	50	500	50	0.004	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	3586	3586	3586	0	3586	0	0	0	0	0	0	0	0
20221018-181754-327421	10	10	50	30	50	500	50	0.0042	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	3730	3728	3728	0	3728	0	0	0	0	0	0	0	0
20221018-181805-926762	10	10	50	30	50	500	50	0.0044	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	3905	3903	3903	0	3903	0	0	0	0	0	0	0	0
20221018-181817-118660	10	10	50	30	50	500	50	0.0046	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	4088	4087	4087	0	4086	0	0	0	0	0	0	0	0
20221018-181828-524059	10	10	50	30	50	500	50	0.0048	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	4209	4209	4209	0	4208	0	0	0	0	0	0	0	0
20221018-181841-433158	10	10	50	30	50	500	50	0.005	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	4256	4255	4255	0	4255	0	0	0	0	0	0	0	0
20221018-181854-454361	10	10	50	30	50	500	50	0.0052	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	4522	4522	4522	0	4522	0	0	0	0	0	0	0	0
20221018-181906-686918	10	10	50	30	50	500	50	0.0054	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	4536	4535	4535	0	4534	0	0	0	0	0	0	0	0
20221018-181917-647101	10	10	50	30	50	500	50	0.0056	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	4710	4710	4710	0	4710	0	0	0	0	0	0	0	0
20221018-181928-072189	10	10	50	30	50	500	50	0.0058	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	4894	4894	4894	0	4894	0	0	0	0	0	0	0	0
20221018-181938-746847	10	10	50	30	50	500	50	0.006	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	5024	5023	5023	0	5021	0	0	0	0	0	0	0	0
20221018-181952-076112	10	10	50	30	50	500	50	0.0062	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	5237	5236	5236	0	5235	0	0	0	0	0	0	0	0
20221018-182002-889544	10	10	50	30	50	500	50	0.0064	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	5304	5303	5303	0	5302	0	0	0	0	0	0	0	0
20221018-182014-402276	10	10	50	30	50	500	50	0.0066	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	5501	5500	5500	0	5498	0	0	0	0	0	0	0	0
20221018-182026-454590	10	10	50	30	50	500	50	0.0068	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	5521	5521	5521	0	5521	0	0	0	0	0	0	0	0
20221018-182039-541143	10	10	50	30	50	500	50	0.007	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	5797	5797	5797	0	5797	0	0	0	0	0	0	0	0
20221018-182051-496794	10	10	50	30	50	500	50	0.0072	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	5764	5763	5763	0	5761	0	0	0	0	0	0	0	0
20221018-182104-113145	10	10	50	30	50	500	50	0.0074	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	5969	5968	5968	0	5968	0	0	0	0	0	0	0	0
20221018-182115-915532	10	10	50	30	50	500	50	0.0076	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	6115	6113	6113	0	6113	0	0	0	0	0	0	0	0
20221018-182127-200358	10	10	50	30	50	500	50	0.0078	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	6209	6207	6207	0	6206	0	0	0	0	0	0	0	0
20221018-182137-345555	10	10	50	30	50	500	50	0.008	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	6332	6330	6330	0	6329	0	0	0	0	0	0	0	0
20221018-182147-264049	10	10	50	30	50	500	50	0.0082	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	6475	6473	6473	0	6473	0	0	0	0	0	0	0	0
20221018-182157-144003	10	10	50	30	50	500	50	0.0084	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	6691	6691	6691	0	6691	0	0	0	0	0	0	0	0
20221018-182206-994799	10	10	50	30	50	500	50	0.0086	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	6810	6810	6810	0	6810	0	0	0	0	0	0	0	0
20221018-182216-811248	10	10	50	30	50	500	50	0.0088	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	6827	6826	6826	0	6826	0	0	0	0	0	0	0	0
20221018-182226-602406	10	10	50	30	50	500	50	0.009	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	7019	7017	7017	0	7016	0	0	0	0	0	0	0	0
20221018-182236-326165	10	10	50	30	50	500	50	0.0092	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	7005	7003	7003	0	7002	0	0	0	0	0	0	0	0
20221018-181658-659327	10	10	50	30	50	500	50	0.0094	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	7150	7150	7150	0	7148	0	0	0	0	0	0	0	0
20221018-181710-056712	10	10	50	30	50	500	50	0.0096	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	7172	7172	7172	0	7171	0	0	0	0	0	0	0	0
20221018-181722-647609	10	10	50	30	50	500	50	0.0098	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	7308	7306	7306	0	7306	0	0	0	0	0	0	0	0
20221018-181733-474935	10	10	50	30	50	500	50	0.01	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	7499	7498	7498	0	7497	0	0	0	0	0	0	0	0
20221018-181745-413963	10	10	50	30	50	500	50	0.0102	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	7650	7648	7648	0	7646	0	0	0	0	0	0	0	0
20221018-181757-335204	10	10	50	30	50	500	50	0.0104	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	7703	7703	7703	0	7701	0	0	0	0	0	0	0	0
20221018-181808-107583	10	10	50	30	50	500	50	0.0106	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	7888	7886	7886	0	7885	0	0	0	0	0	0	0	0
20221018-181819-741650	10	10	50	30	50	500	50	0.0108	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	8014	8012	8012	0	8011	0	0	0	0	0	0	0	0
20221018-181832-888148	10	10	50	30	50	500	50	0.011	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	8073	8071	8071	0	8070	0	0	0	0	0	0	0	0
20221018-181846-206490	10	10	50	30	50	500	50	0.0112	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	8181	8179	8179	0	8178	0	0	0	0	0	0	0	0
20221018-181858-020830	10	10	50	30	50	500	50	0.0114	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	8377	8376	8376	0	8375	0	0	0	0	0	0	0	0
20221018-181909-624853	10	10	50	30	50	500	50	0.0116	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	8275	8273	8273	0	8271	0	0	0	0	0	0	0	0
20221018-181921-523870	10	10	50	30	50	500	50	0.0118	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	8487	8484	8484	0	8484	0	0	0	0	0	0	0	0
20221018-181932-738906	10	10	50	30	50	500	50	0.012	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	8459	8458	8458	0	8457	0	0	0	0	0	0	0	0
20221018-181944-385733	10	10	50	30	50	500	50	0.0122	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	8633	8633	8633	0	8633	0	0	0	0	0	0	0	0
20221018-181955-899841	10	10	50	30	50	500	50	0.0124	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	8875	8874	8874	0	8872	0	0	0	0	0	0	0	0
20221018-182007-229467	10	10	50	30	50	500	50	0.0126	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	8813	8812	8812	0	8812	0	0	0	0	0	0	0	0
20221018-182018-745092	10	10	50	30	50	500	50	0.0128	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9044	9042	9042	0	9041	0	0	0	0	0	0	0	0
20221018-182032-477716	10	10	50	30	50	500	50	0.013	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9073	9070	9070	0	9069	0	0	0	0	0	0	0	0
20221018-182043-440672	10	10	50	30	50	500	50	0.0132	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9136	9135	9135	0	9135	0	0	0	0	0	0	0	0
20221018-182053-640673	10	10	50	30	50	500	50	0.0134	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9286	9285	9285	0	9284	0	0	0	0	0	0	0	0
20221018-182103-869514	10	10	50	30	50	500	50	0.0136	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9284	9283	9283	0	9281	0	0	0	0	0	0	0	0
20221018-182114-092895	10	10	50	30	50	500	50	0.0138	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9350	9349	9349	0	9349	0	0	0	0	0	0	0	0
20221018-182124-287174	10	10	50	30	50	500	50	0.014	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9440	9437	9437	0	9437	0	0	0	0	0	0	0	0
20221018-182134-492467	10	10	50	30	50	500	50	0.0142	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9580	9577	9577	0	9576	0	0	0	0	0	0	0	0
20221018-182144-692106	10	10	50	30	50	500	50	0.0144	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9636	9634	9634	0	9633	0	0	0	0	0	0	0	0
20221018-182154-873963	10	10	50	30	50	500	50	0.0146	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9728	9727	9727	0	9727	0	0	0	0	0	0	0	0
20221018-182204-968776	10	10	50	30	50	500	50	0.0148	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9903	9902	9902	0	9900	0	0	0	0	0	0	0	0
20221018-182210-986164	10	10	50	30	50	500	50	0.015	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	9918	9916	9916	0	9914	0	0	0	0	0	0	0	0
20221018-182216-918746	10	10	50	30	50	500	50	0.0152	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10045	10044	10044	0	10043	0	0	0	0	0	0	0	0
20221018-182222-834167	10	10	50	30	50	500	50	0.0154	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10147	10145	10145	0	10145	0	0	0	0	0	0	0	0
20221018-181700-720742	10	10	50	30	50	500	50	0.0156	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10291	10287	10287	0	10286	0	0	0	0	0	0	0	0
20221018-181712-064668	10	10	50	30	50	500	50	0.0158	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10272	10271	10271	0	10269	0	0	0	0	0	0	0	0
20221018-181724-907241	10	10	50	30	50	500	50	0.016	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10318	10315	10315	0	10315	0	0	0	0	0	0	0	0
20221018-181736-717204	10	10	50	30	50	500	50	0.0162	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10588	10586	10586	0	10584	0	0	0	0	0	0	0	0
20221018-181748-892760	10	10	50	30	50	500	50	0.0164	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10532	10529	10529	0	10527	0	0	0	0	0	0	0	0
20221018-181802-925204	10	10	50	30	50	500	50	0.0166	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10608	10605	10605	0	10603	0	0	0	0	0	0	0	0
20221018-181813-721249	10	10	50	30	50	500	50	0.0168	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10705	10703	10703	0	10700	0	0	0	0	0	0	0	0
20221018-181824-649332	10	10	50	30	50	500	50	0.017	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10716	10713	10713	0	10712	0	0	0	0	0	0	0	0
20221018-181836-722829	10	10	50	30	50	500	50	0.0172	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10815	10814	10814	0	10812	0	0	0	0	0	0	0	0
20221018-181849-271694	10	10	50	30	50	500	50	0.0174	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10922	10919	10919	0	10917	0	0	0	0	0	0	0	0
20221018-181903-275926	10	10	50	30	50	500	50	0.0176	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	10950	10948	10948	0	10948	0	0	0	0	0	0	0	0
20221018-181915-810621	10	10	50	30	50	500	50	0.0178	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11082	11079	11079	0	11078	0	0	0	0	0	0	0	0
20221018-181927-117985	10	10	50	30	50	500	50	0.018	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11180	11178	11178	0	11178	0	0	0	0	0	0	0	0
20221018-181939-452272	10	10	50	30	50	500	50	0.0182	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11279	11277	11277	0	11275	0	0	0	0	0	0	0	0
20221018-181950-726015	10	10	50	30	50	500	50	0.0184	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11369	11367	11367	0	11366	0	0	0	0	0	0	0	0
20221018-182002-045626	10	10	50	30	50	500	50	0.0186	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11258	11255	11255	0	11254	0	0	0	0	0	0	0	0
20221018-182012-850367	10	10	50	30	50	500	50	0.0188	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11423	11421	11421	0	11421	0	0	0	0	0	0	0	0
20221018-182025-306010	10	10	50	30	50	500	50	0.019	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11390	11387	11387	0	11386	0	0	0	0	0	0	0	0
20221018-182038-253942	10	10	50	30	50	500	50	0.0192	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11630	11629	11629	0	11628	0	0	0	0	0	0	0	0
20221018-182050-767045	10	10	50	30	50	500	50	0.0194	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11712	11710	11710	0	11710	0	0	0	0	0	0	0	0
20221018-182101-658759	10	10	50	30	50	500	50	0.0196	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11717	11716	11716	0	11715	0	0	0	0	0	0	0	0
20221018-182113-867220	10	10	50	30	50	500	50	0.0198	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11718	11715	11715	0	11714	0	0	0	0	0	0	0	0
20221018-182125-625104	10	10	50	30	50	500	50	0.02	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11930	11927	11927	0	11926	0	0	0	0	0	0	0	0
20221018-182135-839181	10	10	50	30	50	500	50	0.0202	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11976	11973	11973	0	11972	0	0	0	0	0	0	0	0
20221018-182145-070967	10	10	50	30	50	500	50	0.0204	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	11972	11970	11970	0	11969	0	0	0	0	0	0	0	0
20221018-182150-834654	10	10	50	30	50	500	50	0.0206	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	12148	12147	12147	0	12145	0	0	0	0	0	0	0	0
20221018-182156-588329	10	10	50	30	50	500	50	0.0208	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	12172	12170	12170	0	12169	0	0	0	0	0	0	0	0
20221018-182202-315461	10	10	50	30	50	500	50	0.021	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	12189	12185	12185	0	12184	0	0	0	0	0	0	0	0
20221018-182209-493047	10	10	50	30	50	500	50	0.0212	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	12334	12331	12331	0	12329	0	0	0	0	0	0	0	0
20221018-182215-186218	10	10	50	30	50	500	50	0.0214	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	12266	12263	12263	0	12261	0	0	0	0	0	0	0	0
20221018-182220-893313	10	10	50	30	50	500	50	0.0216	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	12352	12348	12348	0	12347	0	0	0	0	0	0	0	0
20221018-181702-326125	10	10	50	30	50	500	50	0.0218	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	12452	12451	12451	0	12450	0	0	0	0	0	0	0	0
20221018-181714-912124	10	10	50	30	50	500	50	0.022	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	12567	12566	12566	0	12564	0	0	0	0	0	0	0	0
20221018-181727-855205	10	10	50	30	50	500	50	0.0222	1.1	1.1	1.1	1.1	1.0	0	0.4	0	0.3	0.3	0.5	0	0	1000000	12534	12532	12532	0	12530	0	0	0	0	0	0	0	0
