tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0304804,FBtr0304804_60,-0.196679519679623,0.729690749933565,0.324423434159779,1.1670038462562,0.521102953839402,1.37635263203707,0.704976370691999,0.879585787616478,-0.404941853310686,0.113524587610851,-0.295164730506927,0.160356664841646,0.109777122803759,0.196474150847764,0.576342109125965,0.807063313712109,-0.411325831035644,1.39030523974655,0.76734242527569,0.962923948474416
FBtr0304833,FBtr0304833_106,-1.57517514690328,0.905824124348238,-2.99745038287886,1.68440720264236,-1.42227523597558,1.91252319425536,0.457079588091435,0.719852062022243,-0.497810724536895,0.13038996763223,1.34826317378085,0.356537125057767,1.84607389831775,0.379631749467286,1.15735808430736e-06,1.71308285778894e-05,3.26834913429332,1.94983723263464,0.0936958142230192,0.484394354826475
FBtr0304856,FBtr0304856_553,1.06634087671758,1.32492212810017,-0.412522734559801,2.37451737996498,-1.47886361127738,2.71914534979012,0.586530420788717,0.814531685833613,-0.460451678417372,0.164445158096629,0.856199489314013,0.17303450592033,1.31665116773138,0.238711437221843,3.47473105285481e-08,6.86520277650802e-07,2.79551477900876,2.72960337476817,0.305765904586892,0.757539605805281
FBtr0304903,FBtr0304903_39,1.50074785264202,0.446926412317752,1.28788974990804,0.884507874251191,-0.212858102733985,0.991008273244768,0.829931493742782,0.936101498023554,-0.678218140897991,0.132703669984397,1.40517736793639,0.311367034427162,2.08339550883438,0.338466681012021,7.48914482059912e-10,1.97069911560713e-08,2.29625361156836,1.04721396657745,0.028327104316709,0.271537512212375
FBtr0304913,FBtr0304913_253,-1.55923898529084,0.784924330989315,0.00250106270091246,1.49455653419049,1.56174004799176,1.68813667671504,0.354900087660173,0.631320516476715,-0.886345473019959,0.0895286435316483,-0.931050575745668,0.165478357053682,-0.0447051027257088,0.188144797073432,0.812183521627017,0.928912022610372,-1.60644515071747,1.69858879777782,0.344274673207372,0.786235278995632
FBtr0304924,FBtr0304924_9,-2.13527747550026,0.380788212465082,-1.41253919498583,0.64757928206468,0.722738280514432,0.751238037716248,0.336017985177791,0.611201420271683,-0.942352597423439,0.0985686994002436,-0.181444856015278,0.0826730277665272,0.760907741408161,0.128649205289192,3.32696393576194e-09,7.92138517788252e-08,0.0381694608937292,0.762174000693608,0.960058860188721,0.994286506823953
FBtr0304974,FBtr0304974_261,-1.78162153178215,0.951488389639668,-1.99744576272113,2.14810868821835,-0.215824230938976,2.34940441219009,0.926806586701386,0.972708795175943,-1.29313525002515,0.0964574194169458,0.248800537926063,0.127734440654756,1.54193578795122,0.160062866055685,5.78337794237615e-22,7.39024165557447e-20,1.75776001889019,2.35485057129072,0.455400289524465,0.858075638187979
FBtr0304974,FBtr0304974_292,-0.394619431586242,0.646935307240694,0.5874470517336,2.00407190801127,0.982066483319842,2.10590348882245,0.640972338253899,0.842705453150685,-1.29313525002515,0.0964574194169458,0.248800537926063,0.127734440654756,1.54193578795122,0.160062866055685,5.78337794237615e-22,7.39024165557447e-20,0.559869304631375,2.11197765739236,0.790938253185221,0.968945813064181
FBtr0304974,FBtr0304974_692,0.0585724004966563,0.464914101223225,-0.997488500202818,1.27493465200647,-1.05606090069947,1.35705692157811,0.4364514624214,0.702693083137026,-1.29313525002515,0.0964574194169458,0.248800537926063,0.127734440654756,1.54193578795122,0.160062866055685,5.78337794237615e-22,7.39024165557447e-20,2.59799668865069,1.36646390713147,0.0572685863719413,0.38460689333925
FBtr0304974,FBtr0304974_815,-6.4972370540774,1.65134642496286,-4.43997392885136,3.47597962254597,2.05726312522604,3.84829564243607,0.59293290440884,0.818359997831746,-1.29313525002515,0.0964574194169458,0.248800537926063,0.127734440654756,1.54193578795122,0.160062866055685,5.78337794237615e-22,7.39024165557447e-20,-0.515327337274825,3.8516229660602,0.893564795523041,0.983863872327453
FBtr0304975,FBtr0304975_284,0.85738847204507,0.193540166002602,1.73261369771258,0.289875790687871,0.87522522566751,0.348548088336794,0.0120369174742929,0.056922185351009,0.759716375504817,0.106065383508509,1.45713137328039,0.147459759258389,0.69741499777557,0.181643183685348,0.000123296203803651,0.00112827778050513,-0.17781022789194,0.39303945865852,0.650982355549909,0.93022687337453
