tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0299706,FBtr0299706_585,-2.24001681540617,1.9982544743478,-2.02096288803712,4.34606920885901,0.219053927369052,4.78344421023633,0.963474293936515,0.986165323433115,1.40124055173208,0.188616889960748,1.47163076907393,0.232177001589374,0.0703902173418529,0.299136241945869,0.813966919279123,0.943593604290626,-0.148663710027199,4.79278843719279,0.9752550185449,0.998692513276662
FBtr0299706,FBtr0299706_657,-0.918117869580248,2.6374039156049,-2.02096288803712,4.34606920885901,-1.10284501845687,5.08372078130187,0.828257766805255,0.948987786415604,1.40124055173208,0.188616889960748,1.47163076907393,0.232177001589374,0.0703902173418529,0.299136241945869,0.813966919279123,0.943593604290626,1.17323523579872,5.09251406217852,0.817793167731234,0.998692513276662
FBtr0299706,FBtr0299706_677,0.666789479727091,1.12643273685878,2.00655147379803,2.21558752887222,1.33976199407094,2.4854936750596,0.589864394876317,0.846258502955345,1.40124055173208,0.188616889960748,1.47163076907393,0.232177001589374,0.0703902173418529,0.299136241945869,0.813966919279123,0.943593604290626,-1.26937177672908,2.50342990714875,0.612117594443379,0.998692513276662
FBtr0299706,FBtr0299706_690,0.59640125337923,1.05964011758146,2.00655147379803,2.21558752887222,1.4101502204188,2.45594488474033,0.565847162671966,0.830567629882757,1.40124055173208,0.188616889960748,1.47163076907393,0.232177001589374,0.0703902173418529,0.299136241945869,0.813966919279123,0.943593604290626,-1.33976000307694,2.4740953433786,0.588152588237764,0.998692513276662
FBtr0299729,FBtr0299729_95,-1.72549875820783,1.08043643389104,0.421616101362674,3.06324245633849,2.1471148595705,3.24819907548688,0.508601401334607,0.796494797711875,-0.560857825075581,0.0823058870525943,-0.181660000483975,0.146652030611368,0.379197824591607,0.168169786602564,0.024142677950497,0.107125782187463,-1.76791703497889,3.25254950940332,0.586752497683814,0.998692513276662
FBtr0299740,FBtr0299740_211,0.516762555708117,0.397979893149663,-0.219899286856335,0.582838596578835,-0.736661842564451,0.705754082533996,0.296580730636868,0.609274604823096,2.69676444040459,0.212747973704859,0.368748644102765,0.156862545982269,-2.32801579630182,0.26432472197576,1.28072304061883e-18,2.04798368357888e-16,-1.59135395373737,0.753628810264686,0.0347217569758229,0.81693169688477
FBtr0299740,FBtr0299740_230,-1.53707254777321,0.639121684114109,-1.53770385315052,0.747524503648939,-0.000631305377307267,0.983498556511624,0.999487839838931,0.999774198689042,2.69676444040459,0.212747973704859,0.368748644102765,0.156862545982269,-2.32801579630182,0.26432472197576,1.28072304061883e-18,2.04798368357888e-16,-2.32738449092452,1.01839921902366,0.0222931282059537,0.68959693470252
FBtr0299757,FBtr0299757_395,-1.50305624170854,2.35021493190465,-3.02089609267196,3.5319983989939,-1.51783985096341,4.24246660760495,0.720513225072855,0.90299526935672,-1.72551595799461,0.655335671169645,-2.66578742004643,1.16953620659004,-0.940271462051818,1.3406266372232,0.483073927299361,0.776005306793104,0.577568388911596,4.44924743041736,0.896714691791063,0.998692513276662
FBtr0299757,FBtr0299757_426,-0.918117869580248,2.6374039156049,-2.02096288803712,4.34606920885901,-1.10284501845687,5.08372078130187,0.828257766805255,0.948987786415604,-1.72551595799461,0.655335671169645,-2.66578742004643,1.16953620659004,-0.940271462051818,1.3406266372232,0.483073927299361,0.776005306793104,0.16257355640505,5.25751811814975,0.975331656693665,0.998692513276662
FBtr0299757,FBtr0299757_440,-2.36076287998033,4.27200022429342,-2.02096288803712,4.34606920885901,0.339799991943216,6.09412040286008,0.955534067644945,0.98362819705547,-1.72551595799461,0.655335671169645,-2.66578742004643,1.16953620659004,-0.940271462051818,1.3406266372232,0.483073927299361,0.776005306793104,-1.28007145399503,6.23983840055076,0.837458863465792,0.998692513276662
