tr,id,mel_lte_uorf,mel_lte_SE_uorf,sim_lte_uorf,sim_lte_SE_uorf,log2Beta_uorf,SE_log2Beta_uorf,p_log2Beta_uorf,adj_P_log2Beta_uorf,mel_lte_cds,mel_lte_SE_cds,sim_lte_cds,sim_lte_SE_cds,log2Beta_cds,SE_log2Beta_cds,p_log2Beta_cds,adj_P_log2Beta_cds,log2Gamma,SE_log2Gamma,p_log2Gamma,adj_P_log2Gamma
FBtr0070279,FBtr0070279_203,-5.58764154593738,1.716651262299,-1.85979532375839,0.914200768036159,3.72784622217899,1.94490477932228,0.0552729683748381,0.19851828757717,-2.94465563335014,0.304628159929322,-2.83005742075767,0.351136928933421,0.114598212592473,0.464860687392168,0.805278465654614,0.930938887696674,-3.61324800958652,1.99968749041278,0.0707768834499967,0.52083459527027
FBtr0070279,FBtr0070279_291,-0.752739982548078,1.16669592323146,-6.07994473780142,2.06940862918451,-5.32720475525334,2.37563285291062,0.0249332039579164,0.109590624879132,-2.94465563335014,0.304628159929322,-2.83005742075767,0.351136928933421,0.114598212592473,0.464860687392168,0.805278465654614,0.930938887696674,5.44180296784582,2.42068728061081,0.0245736095570223,0.313400775565873
FBtr0070283,FBtr0070283_121,0.263725961046809,0.527259820265851,-1.53787519589647,0.747512490796552,-1.80160115694328,0.914755618711163,0.0488969609805103,0.181583013108303,-0.280392516390077,0.275238017165726,0.710498396798028,0.210834723858502,0.990890913188105,0.346709167571051,0.00426335457022759,0.0267385417631617,2.79249207013138,0.97825614684573,0.00430963233313465,0.115943011801106
FBtr0070284,FBtr0070284_235,1.0772818049299,2.01597584219998,-1.0524071810169,3.133613959585,-2.12968898594681,3.72608306993281,0.567618473886407,0.824739808433443,-1.82600029957619,0.555054313748864,-7.07998270960588,1.84012708629696,-5.2539824100297,1.92201794604914,0.00626506351458191,0.0364883017268739,-3.12429342408289,4.19259442695985,0.456154851370002,0.938920991246647
FBtr0070284,FBtr0070284_352,-1.78034086788325,3.83666179879872,-3.49498310691696,3.88359921996715,-1.71464223903371,5.45914981106865,0.753455762421306,0.908266597712488,-1.82600029957619,0.555054313748864,-7.07998270960588,1.84012708629696,-5.2539824100297,1.92201794604914,0.00626506351458191,0.0364883017268739,-3.53934017099599,5.78761346710592,0.540844086113777,0.973796353130806
FBtr0070284,FBtr0070284_92,0.662264515561315,1.85848012997754,-1.0524071810169,3.133613959585,-1.71467169657822,3.64327940751561,0.637898097458749,0.856458193157207,-1.82600029957619,0.555054313748864,-7.07998270960588,1.84012708629696,-5.2539824100297,1.92201794604914,0.00626506351458191,0.0364883017268739,-3.53931071345148,4.11917926608715,0.390215200190342,0.90665784770041
FBtr0070284,FBtr0070284_98,0.662264515561315,1.85848012997754,-1.0524071810169,3.133613959585,-1.71467169657822,3.64327940751561,0.637898097458749,0.856458193157207,-1.82600029957619,0.555054313748864,-7.07998270960588,1.84012708629696,-5.2539824100297,1.92201794604914,0.00626506351458191,0.0364883017268739,-3.53931071345148,4.11917926608715,0.390215200190342,0.90665784770041
FBtr0070289,FBtr0070289_74,-7.79155316010266,1.37947597503319,-6.47866606069437,1.22121593054279,1.31288709940829,1.842368669595,0.476088209968512,0.766398672412644,-3.58288395118933,0.328681008290908,-2.96613357296043,0.293937290562051,0.6167503782289,0.44094255407489,0.161900223867293,0.416485622185743,-0.696136721179388,1.89440034066175,0.713267903299231,0.984630573376876
FBtr0070289,FBtr0070289_81,-7.68721592736022,1.3882173555692,-6.47866606069437,1.22121593054279,1.20854986666584,1.84892286894696,0.513336823641978,0.791521456607801,-3.58288395118933,0.328681008290908,-2.96613357296043,0.293937290562051,0.6167503782289,0.44094255407489,0.161900223867293,0.416485622185743,-0.591799488436941,1.90077513433576,0.755537299520199,0.990114542756852
FBtr0070293,FBtr0070293_347,-2.33768820402784,1.00975186051505,-1.05241322712695,2.18282676503143,1.28527497690089,2.4050637218068,0.593062252397813,0.83768594048018,-7.2232650915294,1.43443090429404,-6.66493199112988,1.90813599734712,0.558333100399519,2.38716882594544,0.815070967464055,0.935591929957291,-0.726941876501366,3.388643756655,0.830139267098256,0.992090077612663
